,Product_name,Mobile_Ratings,Product_Price,Product_Description
820,"MOTOROLA G40 Fusion (Frosted Champagne, 128 GB)",4.1,"₹3,299",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories
821,Kechaoda K33,4.1,"₹1,350",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty
822,LAVA A5,4,"₹14,999",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1000 mAh Li-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
823,Cellecor R3+,4.4,"₹1,469",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
824,Nokia 105 PLUS SS,4.1,"₹5,999",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
825,itel Power 440,5,"₹1,599",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh Battery1 year warranty for device and 6 months for accessories
826,itel Power 440,4.1,"₹15,999",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh Battery1 Year warranty for device and 6 months for accessories
827,Cellecor E8 Plus,5,"₹1,046",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
828,SAREGAMA Carvaan Mobile M21 with 1500 pre-loaded songs,3,"₹8,999",32 MB RAM | 8 GB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh BatteryOne Year domestic warranty against manufacturing defects
829,Kechaoda K9,4,"₹1,519",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty
830,"APPLE iPhone 14 (Midnight, 128 GB)",4,"₹16,499","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
831,Cellecor E10,2,"₹1,449",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
832,"Redmi 9A (Sea Blue, 32 GB)",4.3,"₹27,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
833,Nokia 105 DS 2020,5,"₹1,149",4 MB RAM | 4 MB ROM4.5 cm (1.77 Inch) Quarter QVGA Display800 mAh3 Li-ion BatteryBrand Warranty of 1 Year Available for Mobile from Date of Purchase
834,Kechaoda K55 Pro,5,₹899,32 MB RAM | 64 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty
835,Cellecor E2+,3.8,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
836,Kechaoda K55 Pro,4,"₹1,999",32 MB RAM | 64 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty
837,"realme 8i (Space Purple, 64 GB)",1,"₹21,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G96 Processor1 Year Warranty for Mobile and 6 Months for Accessories
838,"realme 9 5G (Supersonic Black, 128 GB)",4,"₹11,252",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 810 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
839,"realme C55 (Rainy Night, 64 GB)",5,"₹1,459",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
840,"POCO M4 Pro 5G (Cool Blue, 64 GB)",5,"₹1,564","4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories"
841,"SAMSUNG Galaxy M11 (Black, 32 GB)",4.2,"₹1,519",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) HD+ Display13MP + 5MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon (SDM450-F01) Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
842,Cellecor A5,4.1,"₹28,999",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1MP Rear Camera1000 mAh Battery1 year warranty for device and 6months warranty for accessories
843,Cellecor E6+,4.2,"₹1,326",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
844,Cellecor A5,3.8,"₹1,519",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1MP Rear Camera1000 mAh Battery1 year warranty for device and 6months warranty for accessories
845,Micromax X708 Black grey,4.7,"₹1,390",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1450 mAh BatteryOne Year manufacturer Warranty
846,"SAMSUNG Galaxy M53 5G (Emerald Brown, 128 GB)",4.1,"₹9,089",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display108MP Rear Camera5000 mAh Battery12 Months Warranty
847,Cellecor R3+,3.3,"₹1,469",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
848,Kechaoda K66 (Power Silver),4.1,"₹1,300",32 MB RAM | 64 MB ROM4.57 cm (1.8 inch) Display1.3MP Rear Camera400 mAh Battery12 MONTHS
849,I Kall K78,4.2,"₹71,999",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
850,"Redmi 9A (Midnight Black, 32 GB)",4.1,"₹1,490",2 GB RAM | 32 GB ROM16.59 cm (6.53 inch) Full HD+ Display13MP Rear Camera5000 mAh Battery1 Year  Manufacturer Warranty
851,Cellecor E8 Plus,3.8,"₹1,046",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
852,"REDMI Note 12 5G (Mystique Blue, 128 GB)",4.3,"₹10,449",4 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display48MP Rear Camera5000 mAh Battery12 Months
853,Cellecor R3+,4.1,"₹1,670",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
854,"OPPO A78 5G (Glowing Blue, 128 GB)",4,"₹15,999",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display13MP Rear Camera5000 mAh Battery12 Months
855,Cellecor E10,3.8,"₹1,449",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
856,LAVA A5,4.3,"₹1,230",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1000 mAh Li-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
857,I Kall K26,4.1,"₹1,230",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera1000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
858,Cellecor R50,3.8,"₹13,499",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
859,Cellecor E2+,5,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
860,"OPPO A74 5G (Fantastic Purple, 128 GB)",3.8,"₹17,499",6 GB RAM | 128 GB ROM16.48 cm (6.49 inch) Display48MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
861,MU M5000,4.2,"₹13,999",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display1.3MP Rear Camera2500 mAh Battery1 Year
862,"vivo Y01 (Elegant Black, 32 GB)",4,"₹14,180",2 GB RAM | 32 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year on Handset and 6 Months on Accessories
863,"realme C55 (Rainy Night, 64 GB)",3.7,"₹1,459",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
864,"Tecno Spark 9 (Infinity Black, 64 GB)",3.8,"₹8,299","4 GB RAM | 64 GB ROM16.71 cm (6.58 inch) Display50MP Rear Camera5000 mAh Battery"" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"""
865,"Infinix Note 12 TURBO (Jewel Blue, 128 GB)",4,"₹14,999",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display108MP Rear Camera5000 mAh Battery12 MONTHS
866,"SAMSUNG Galaxy M11 (Black, 32 GB)",1,"₹8,990",128 MB RAM | 48 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera1020 mAh BatteryBrand Warranty of 1 Year Available for Mobile
867,Cellecor E6+,3.8,"₹1,326",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
868,Micromax X708 Black grey,1,"₹1,384",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) NA Display1.3MP Rear Camera1000 mAh Battery1 Year Warranty
869,"Redmi 10 Prime (Phantom Black, 128 GB)",2,"₹13,495",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4500 mAh Battery12 Month
870,Micromax X416,4.1,"₹1,049",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
871,Cellecor E8 Plus,5,"₹1,469",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
872,Micromax X416,5,₹995,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) VGA Display1.3MP Rear Camera1800 mAh BatterySpreadtrum Processor1 Year
873,Cellecor R3+,4,"₹1,049",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty
874,Kechaoda A27,5,"₹1,065",4 MB RAM | 128 MB ROM7.11 cm (2.8 inch) Display0.3MP Rear Camera1450 mAh Battery1 Year Manufacturer Replacement warranty
875,Cellecor R3+,3,"₹1,046",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
876,Cellecor A5,4.1,"₹1,348",32 MB RAM | 32 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display1000 mAh Battery12 Months
877,Cellecor A5,4,"₹1,281",10 MB RAM | 10 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
878,LAVA A5,1,"₹1,540",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP Depth Lens + AI lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G96 Processor1 Year on Handset and 6 Months on Accessories
879,Cellecor E10,4.2,"₹1,449",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
880,"realme C21Y (Cross Black, 32 GB)",4.2,"₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryQualcomm Snapdragon 680 (SM6225) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
881,"realme C21Y (Cross Blue, 32 GB)",4.4,"₹9,499",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Quarter QVGA Display0.08MP Rear Camera800 mAh Lithium Ion BatteryUnisoc 6531E Processor1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
882,"vivo Y21G (Diamond Glow, 64 GB)",3.8,"₹13,449",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G35 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
883,Cellecor E2+,4.3,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
884,"REDMI Note 12 5G (Mystique Blue, 128 GB)",3.7,"₹17,997",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories
885,"REDMI Note 12 5G (Matte Black, 128 GB)",4.3,"₹17,371",8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera5000 mAh Battery12 Months Warranty
886,"REDMI Note 12 5G (Matte Black, 128 GB)",3.8,"₹20,448",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 695 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
887,Cellecor C60+,3.8,"₹1,459",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
888,MU M5000,4.2,"₹1,199",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display1.3MP Rear Camera2500 mAh Battery1 Year
889,Cellecor R50,3.3,"₹1,456",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
890,I Kall K26,4,₹799,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera1000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
891,Cellecor E6+,4,"₹1,326",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
892,"OPPO A74 5G (Fantastic Purple, 128 GB)",4.2,"₹17,880",6 GB RAM | 128 GB ROM16.48 cm (6.49 inch) Display48MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
893,"OPPO A74 5G BLACK (Fluid Black, 128 GB)",4.1,"₹17,580",6 GB RAM | 128 GB ROM16.48 cm (6.49 inch) Display48MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
894,Nokia 110,4.2,"₹1,929",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Quarter QVGA Display0.08MP Rear Camera800 mAh Lithium Ion BatteryUnisoc 6531E Processor1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
895,Cellecor E8 Plus,3.5,"₹1,469",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
896,"Infinix Smart 6 Plus (Tranquil Sea Blue, 64 GB)",3.8,"₹8,299",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.32 cm (6.82 inch) HD+ Display8 MP + Depth Lens | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G25 Processor1 Year on Handset and 6 Months on Accessories
897,Nokia 3310 DS 2020,4.1,"₹3,799",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
898,"MOTOROLA g42 (Metallic Rose, 64 GB)",4.2,"₹13,999",4 GB RAM | 64 GB ROM16.43 cm (6.47 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium polymer BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
899,Cellecor R3+,4,"₹1,046",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
900,itel power 100,5,"₹1,483",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh Lithium-ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
901,"OPPO A55 (Starry Black, 64 GB)",3.7,"₹13,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
902,Snexian GURU 310,5,₹699,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) NA Display1.3MP Rear Camera1000 mAh Battery1 Year Warranty
903,Cellecor E10,5,"₹1,449",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
904,Nokia 110 4G,4.3,"₹3,183",128 MB RAM | 48 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera1020 mAh BatteryBrand Warranty of 1 Year Available for Mobile
905,I Kall K100,5,₹704,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display1000 mAh Battery12 Months
906,KARBONN k106s,1,₹969,10 MB RAM | 10 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
907,Cellecor E2+,4.2,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
908,"OnePlus 10R (Forest Green, 128 GB)",5,"₹31,799",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
909,Salora Coral,3,₹899,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) VGA Display1.3MP Rear Camera1800 mAh BatterySpreadtrum Processor1 Year
910,Kechaoda K33,4,"₹1,149",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty
911,Cellecor C60+,5,"₹1,459",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
912,GFive U106 Combo of Two,1,"₹11,330",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera950 mAh Battery1 Year Manufacturer warranty.
913,LAVA Prime X,4.2,"₹1,740",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display1.3MP Rear Camera800 mAh Battery2 Year Replacement Warranty & 6 Months Accessories Warranty
914,"OPPO A57 (Glowing Green, 64 GB)",1,"₹1,095",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G35 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
915,Cellecor E6+,2,"₹1,326",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
916,"realme 9 5G SE (Azure Glow, 128 GB)",3.5,"₹14,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 778G Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
917,"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)",3.8,"₹30,999",4 GB RAM | 64 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories
918,"REDMI 10 Power (Power Black, 128 GB)",3.8,"₹22,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty
919,Cellecor R3+,4.3,"₹1,469",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
920,"OPPO K10 5G (Midnight Black, 128 GB)",4.3,"₹1,537",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display48MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Dimensity 810 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
921,"SAMSUNG Galaxy A23 5G (Light Blue, 128 GB)",4.4,"₹79,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
